,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future
,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,basin discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Max_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Min_Specific_Discharge,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Most_Urban_S27,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28,Least_Urban_S28
,total_discharge,total_discharge,total_discharge,max_discharge,max_discharge,max_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,total_discharge,total_discharge,total_discharge,max_discharge,max_discharge,max_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient,max_discharge,max_discharge,max_discharge,total_discharge,total_discharge,total_discharge,runoff_coefficient,runoff_coefficient,runoff_coefficient
,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median,max,min,median
"('event_num', '', '')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,71710.51482018054,24867.102898495086,46947.78939146232,6.83049201965332,1.1700186729431152,2.91202175617218,0.153490430355146,0.08406450466454107,0.12856507741251263,1.31,0.07,0.31,7576.8,625.8,1577.85,0.277,0.09,0.1985,0.16,0.0,0.01,850.08,13.160000000000002,33.84,0.022,0.003,0.006,1.33,0.19,0.54,8692.0,2607.6,5612.9,0.285,0.156,0.2385,0.02,0.0,0.01,58.28,13.160000000000002,33.84,0.008,0.003,0.006,121042.31137592683,42396.21141712334,68192.08931440138,40.88965606689453,3.5517935752868652,11.29983901977539,0.19187496723377534,0.12442415904727504,0.16146035868652486,3.7,0.44,1.05,8831.4,1282.38,2413.33,0.314,0.18,0.2425,0.6,0.01,0.02,1682.45,24.44,50.76,0.036,0.005,0.008,6.35,0.75,1.8,13972.8,4460.8,7769.5,0.342,0.228,0.298,0.08,0.01,0.02,97.76,24.44,50.76,0.01,0.005,0.008
02,1416382.6436543476,368075.2965105334,817613.2272093346,42.43362045288086,6.159483909606934,19.34981918334961,0.4480218539484446,0.22637322170150787,0.3483413127400522,4.38,0.33,1.6549999999999998,92971.6,3392.64,34136.774999999994,0.596,0.125,0.493,3.72,0.01,0.05,96891.41,231.24,1384.62,0.226,0.01,0.042,4.68,0.93,2.32,124705.60000000002,44903.2,82918.4,0.644,0.455,0.575,0.58,0.01,0.05,7879.079999999999,231.24,1384.62,0.177,0.01,0.042,792734.2288593883,325086.77647118346,624450.9088502789,34.873382568359375,9.628216743469238,19.8444242477417,0.35117508899513866,0.22098317378210122,0.3101112777656975,2.8,0.44,1.2,72869.1,5517.399999999999,22177.995000000003,0.575,0.211,0.448,0.65,0.01,0.02,12857.46,212.43999999999997,319.6,0.047,0.01,0.011,4.24,1.37,2.67,84706.0,39278.0,68232.20000000001,0.59,0.444,0.552,0.12,0.01,0.02,1648.76,212.43999999999997,319.6,0.051,0.01,0.011
03,286037.2822877127,90054.68097572884,148726.45306545566,41.59901809692383,11.55423641204834,22.327856063842773,0.24787074982574647,0.17344957564285945,0.2021019359609652,6.2,0.48,1.68,22924.32,1620.06,6458.07,0.505,0.226,0.3385,0.05,0.01,0.03,193.64,58.28,109.03999999999999,0.011,0.009,0.01,6.68,1.5,2.9850000000000003,38622.0,9307.0,17068.299999999996,0.516,0.317,0.365,0.05,0.01,0.03,193.64,58.28,109.03999999999999,0.011,0.009,0.01,127782.16773739629,36258.627728932974,57095.21750909057,38.57326889038086,3.6709444522857666,11.55159044265747,0.2028340149333665,0.13144747241361898,0.16321723229183707,5.11,0.22,1.36,14194.199999999999,567.0,2539.98,0.36,0.133,0.268,0.24,0.01,0.02,779.24,18.8,41.36,0.021,0.005,0.008,7.11,0.63,1.895,15621.0,4001.6,6621.499999999999,0.365,0.249,0.3015,0.07,0.01,0.02,103.40000000000002,18.8,39.48,0.01,0.005,0.008
04,1726249.051576493,758625.8833179818,1128907.4732430535,48.634422302246094,18.647789001464844,30.25193500518799,0.4733714836169928,0.31994383555717454,0.3910558516920043,5.23,0.64,1.52,119055.8,13573.0,29918.35,0.633,0.397,0.489,3.38,0.01,0.31,130221.63,344.04,9261.82,0.262,0.011,0.08549999999999999,6.53,2.09,3.435,146206.0,76506.0,114336.7,0.669,0.555,0.627,0.74,0.01,0.24,9330.44,344.04,2867.94,0.193,0.011,0.07050000000000001,1949530.6379514136,982057.3722220614,1677403.8229051528,49.45701599121094,25.75682258605957,32.56519889831543,0.49947139649541245,0.38189605568122453,0.47063497960496975,6.9,0.79,2.075,144229.8,17273.94,50241.07,0.681,0.452,0.583,4.81,0.17,2.545,164366.51,2786.16,103975.41,0.31,0.077,0.237,6.9,2.26,4.345000000000001,168764.2,94431.2,147292.5,0.692,0.596,0.6735,0.59,0.17,0.375,14192.119999999999,2786.16,10797.779999999999,0.257,0.077,0.218
05,1.9882894796474204,0.0,0.09946731224488303,2.783333729894366e-05,0.0,4.216298293613363e-06,0.013548617238753096,0.0,0.0006446046692148328,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,3.4912493746375617,0.022750499101675814,0.2203880132853442,5.5523854825878516e-05,3.7875682323829096e-07,4.22630500906962e-06,0.00594586713308246,8.649938404960146e-05,0.0006332439407747204,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
06,1.096024203263113,0.0,0.0452730954794589,1.5185410120466258e-05,0.0,4.218013373247231e-06,0.08485705017295384,0.0,0.00021344726476309447,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,207.22890342186133,0.007580849160149228,0.08815052333304152,0.014641299843788147,4.2965274360540207e-07,4.23004985350417e-06,0.02977876623982756,2.0463598766619772e-05,0.0004502346234389775,0.01,0.0,0.0,17.58,0.0,0.0,0.082,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.001,0.01,0.0,0.0,16.4,0.0,0.0,0.038,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0
